"X" "date" "Rl_downwell" "AT_mbar" "Rs_downwell" "rH" "T_b_1477" "D_g_1477" "F_1_s_g_1477" "Rnet"
"14789" "2017-08-03 17:00:00" 338.015577440206 864.911143505149 38.7979390610683 83.8702285584012 6.84883177249034 107.855241702742 8.65051203302828 25.9408866326815
"14790" "2017-08-03 17:30:00" 337.687933473024 864.523020541554 39.6382082623584 82.4795050354735 7.07560935215607 114.526937329646 7.53940712882753 24.9559951243173
"14791" "2017-08-03 18:00:00" 338.594151481582 864.315628903469 27.0222107359596 82.8386409331407 7.23773204916629 112.006113215488 7.79376165524247 15.1796531500868
"14792" "2017-08-03 18:30:00" 339.041943352381 864.127142588136 11.6396585445978 83.9048859427607 7.10012606742521 115.411169632836 5.58936623376575 3.53301107168886
"14793" "2017-08-03 19:00:00" 340.416213608525 863.821673238576 0.940237008386466 84.3301699535032 7.1413336419793 119.987743606702 5.20317561327517 -3.23042462277209
"14794" "2017-08-03 19:30:00" 341.421565339755 863.670147786872 -2.76762595740123 87.0682472041845 7.08941048010283 123.080342512426 5.41440599647218 -4.68643080046076
"14795" "2017-08-03 20:00:00" 341.34386063438 863.290622995497 -4.54121007712551 85.6244570105818 7.25920018989861 128.182017295976 6.01454079084451 -6.74471520475589
"14796" "2017-08-03 20:30:00" 340.669742713673 863.032588984496 -3.97919628794518 86.4341864177487 7.15508595679425 102.928474827642 8.89006660353489 -7.62274028075524
"14797" "2017-08-03 21:00:00" 340.571608733667 862.772806883162 -4.93733528838054 84.6996384139007 7.06102947891932 88.0102330848164 6.91621375160291 -7.53808771274936
"14798" "2017-08-03 21:30:00" 340.079689640762 862.61016611163 -5.83982970571613 86.1334490349925 6.94317226511612 133.514408970659 3.66186505130624 -6.21327026162851
"14799" "2017-08-03 22:00:00" 341.051059641674 862.504501676675 -5.99073047540338 89.4711309223182 6.73793493386656 119.748673440757 3.04950422478709 -4.37214147053936
"14800" "2017-08-03 22:30:00" 341.328858975327 862.159094456641 -6.44902426108538 88.4482771063811 6.81150563442366 153.491321448613 3.42421241181611 -4.68572705709789
"14801" "2017-08-03 23:00:00" 341.253296128166 862.026616709252 -5.85869700491219 87.9053283830366 6.90158384921063 106.24410373577 1.63986233565771 -4.32969885696986
"14802" "2017-08-03 23:30:00" 341.034510936266 861.932942001348 -5.53301346988235 89.4074313973062 6.6126969246075 127.954435024852 0.542161660252862 -3.63995610196048
"14803" "2017-08-04 00:00:00" 342.5705661833 861.675607136302 -6.15357041127911 89.9921646123936 6.57356369719428 81.4090850970017 0.621548168189372 -2.60773111845896
"14804" "2017-08-04 00:30:00" 349.931831562498 861.595119742293 -6.13169093513914 90.1984202541283 6.48455248156574 106.550505651756 0.77786828202615 4.30940814714813
"14805" "2017-08-04 01:00:00" 348.249053492324 861.328514036048 -7.87142847125865 87.6221528679651 6.43065627635862 181.327549502966 0.830370169953073 2.19752644926592
"14806" "2017-08-04 01:30:00" 346.568201484788 861.04611010672 -7.079257016812 90.5976457231038 6.33345319224327 181.162277938111 1.17031628487209 2.08888542893726
"14807" "2017-08-04 02:00:00" 348.770022755521 861.006011396843 -7.46949450176569 91.5003917849124 6.15283118246286 101.007767055475 1.04331394300101 4.41305427802962
"14808" "2017-08-04 02:30:00" 350.252550622003 861.00040954032 -6.55066674205078 91.7592996432577 6.07144457331589 289.822491582492 0.646336493906887 5.51594936680482
"14809" "2017-08-04 03:00:00" 349.075018059773 860.871559694133 -6.49802783272789 91.4375040885038 5.97139929453638 112.74924322591 0.363548946808911 4.1336139843566
"14810" "2017-08-04 03:30:00" 345.152630259158 860.705802560832 -5.62475734877877 92.044770392416 6.03040578884473 266.278450376784 0.85599065856938 2.69507487486436
"14811" "2017-08-04 04:00:00" 339.389054112982 860.553483179084 2.13333147099345 91.917073232323 6.14227773810046 237.167014991182 0.527786744427913 1.81663936398297
"14812" "2017-08-04 04:30:00" 340.198252045074 860.553554026475 12.966488536109 91.4962416325956 6.13318947290736 134.706462241462 0.389705326077797 9.50904753362784
"14813" "2017-08-04 05:00:00" 340.448925872063 860.546342065489 36.6042055423625 91.2081053591468 6.2906592963404 109.143357784191 0.509971385481333 26.5897899090015
